country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data
United_States,10,8,11,5.0,0,0.0,1,0,M,True,True,False,True,617,2856,1.3033053105590375,0.3951000210796721,9
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,704,3200,0.675406440720415,0.006754796322764571,8
United_States,10,8,0,4.0,0,0.0,3,0,M,False,False,False,True,629,3205,0.3,0.1,17
France,10,12,27,35.0,0,0.0,0,1,M,False,False,False,True,11,3201,0.1,0.4412631096415081,13
France,11,8,0,42.0,0,0.0,7,2,M,True,False,True,True,695,3199,0.5073204125237907,0.3,14
France,10,8,6,43.0,0,0.0,6,0,F,False,False,False,True,84,3199,0.0912953624505244,0.18004280516688662,13
United_States,10,8,4,5.0,0,0.0,0,0,M,False,False,False,True,224,3200,0.1221600342636548,0.2062446800325023,24
France,10,8,0,38.0,0,0.0,6,0,F,False,False,False,True,624,2856,0.2284131348002988,0.2,15
France,20,21,1,37.0,0,0.0,3,0,F,False,False,False,True,55,2858,0.6072115850418373,0.2,16
United_Kingdom,10,8,27,5.0,1,0.0,2,2,M,True,False,True,False,17,2855,0.2368526442768491,1.1570870011434446,24
United_States,11,8,15,4.0,0,0.0,3,6,F,True,False,True,True,334,3204,0.3,0.34367959659062025,4
Germany,10,8,21,1.0,0,0.0,22,0,F,True,False,True,True,59,3198,0.3,0.5203581644471126,31
Germany,10,8,18,2.0,0,0.0,0,1,F,True,False,True,True,97,3195,0.2,0.1,32
United_States,10,8,24,4.0,0,0.0,0,0,F,False,False,False,True,706,3202,0.1,0.7664864391245197,19
France,10,8,1,40.0,0,0.0,15,3,M,False,False,False,True,13,2855,0.3062147263046449,0.6956658041934597,13
United_Kingdom,10,8,5,8.0,0,0.0,0,0,M,True,False,True,True,161,3199,0.3,0.8467326043014033,12
Italy,10,8,46,26.0,0,0.0,0,1,F,False,False,False,True,118,2856,0.05564277789764226,0.2,71
Italy,10,8,5,27.0,0,0.0,0,0,F,True,False,True,True,664,2855,0.1,1.1595241143352784,59
France,12,10,61,41.0,3,66.0,13,0,M,True,True,False,False,14,3195,65.7863110671516,2.0646022875618213,13
France,18,18,25,37.0,0,0.0,48,1,F,False,False,False,True,80,3202,0.5180958714639251,0.1,14
United_Kingdom,21,8,7,5.0,14,100.0,0,5,M,True,False,True,False,79,3196,99.7,14.614801699547007,91
Germany,11,10,28,2.0,0,0.0,0,0,F,True,True,True,True,191,2853,0.41825089457881204,0.2979936283860055,34
Germany,10,8,3,2.0,0,0.0,0,0,M,True,False,True,True,702,3198,0.6981092669039232,0.2,28
Italy,10,8,20,29.0,0,0.0,0,0,F,True,False,True,True,283,2853,0.17221502408918465,0.2,50
United_Kingdom,10,8,3,9.0,0,0.0,2,0,M,False,False,False,True,246,3203,0.5708794220150115,0.1,9
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,661,3198,0.3,0.2,26
Germany,10,9,13,2.0,0,0.0,8,1,M,False,False,False,True,31,3198,0.2,0.1,40
United_States,14,16,13,4.0,0,0.0,9,0,F,False,False,False,True,241,2857,0.3,0.1,18
United_States,12,9,6,4.0,0,0.0,1,4,F,True,True,False,True,479,3204,0.3,0.2557342944746907,19
United_Kingdom,10,8,7,6.0,0,0.0,0,0,M,True,False,True,True,704,3200,0.4234384756011677,0.2687326412550614,29
United_Kingdom,64,8,45,8.0,92,74.0,6,2,F,True,False,True,True,11,2856,73.83047651995541,91.12029437661896,15
United_States,10,8,18,4.0,0,0.0,1,1,F,True,False,True,True,207,2859,0.4373951784459123,0.6534977940615843,19
United_States,14,10,15,5.0,0,0.0,1,0,M,True,False,True,True,702,3200,0.3,1.3295936340427466,27
Italy,10,6,52,25.0,0,0.0,2,0,F,False,False,False,True,115,2856,0.3,0.4987456678087787,55
Germany,27,36,755,1.0,0,0.0,484,10,F,True,False,True,True,11,2859,0.3,0.1,31
France,11,8,276,36.0,0,0.0,0,0,M,True,False,True,True,62,3205,0.1,0.1,8
Germany,10,8,18,1.0,0,0.0,0,0,M,True,False,True,True,701,3201,0.2,0.3,38
United_Kingdom,10,7,8,9.0,0,0.0,2,0,F,False,False,False,True,19,3201,0.1,0.3,18
Germany,11,8,0,1.0,0,0.0,0,3,F,False,False,False,True,466,3197,0.2,0.18804408678868254,33
United_States,12,9,65,3.0,0,0.0,3,0,M,True,False,True,True,645,2852,0.8443230163197101,0.1,11
United_States,13,8,15,3.0,0,0.0,0,0,M,False,False,False,True,17,3202,0.20376038401763533,0.0998793001682023,16
Germany,32,8,3,1.0,0,0.0,0,0,F,True,False,True,False,524,3202,106.12083830385042,1.3478843237932727,20
Germany,10,8,0,2.0,0,0.0,0,4,F,False,False,False,True,163,3195,0.29023874246496656,0.1,32
France,10,8,7,41.0,0,0.0,0,0,F,False,False,False,True,151,3200,0.02199768074122781,0.02508172319093329,12
Germany,11,8,45,1.0,0,0.0,0,0,F,True,False,True,True,80,2857,0.2,0.2,33
Italy,10,8,7,29.0,0,0.0,2,0,M,True,True,True,True,314,2858,0.3965944863967628,0.3093264818088963,39
United_Kingdom,10,8,1,7.0,0,0.0,6,0,F,False,False,False,True,294,3198,0.6893831688833454,0.3,22
United_States,10,8,21,5.0,0,0.0,1,0,F,False,False,False,True,15,3203,0.3,0.018633782454861768,32
Italy,21,35,9,31.0,0,0.0,16,1,F,True,False,True,False,119,3196,0.2850242835799872,0.8909424187706227,59
United_States,10,8,1,4.0,0,0.0,9,0,M,False,False,False,True,531,2855,0.6712663261124443,0.4062766580564337,11
France,10,8,7,35.0,0,0.0,0,0,M,True,True,False,True,198,2854,0.3,0.245124375043042,13
Italy,11,8,5,32.0,0,0.0,5,0,F,False,False,False,True,373,3198,0.3,0.3,89
France,10,8,6,41.0,0,0.0,0,0,F,True,False,True,True,299,2857,0.5382616049148465,1.2608484938633338,15
United_Kingdom,10,8,12,6.0,0,0.0,0,0,M,True,False,True,True,388,3199,0.3,0.1,19
United_Kingdom,20,8,0,3.0,4,75.0,0,0,M,True,False,True,True,98,2852,75.62864306633256,5.165282533312071,21
United_Kingdom,11,15,61,6.0,0,0.0,29,6,M,False,False,False,True,11,3199,0.5299287963815077,0.2,19
United_States,10,8,0,4.0,0,0.0,0,3,M,True,False,True,True,624,2856,0.2,0.3,11
Italy,20,8,3,34.0,1,0.0,0,0,F,False,False,False,False,11,2854,0.2,1.4953469599759872,91
United_States,10,8,4,4.0,0,0.0,2,1,M,False,False,False,True,100,3197,0.2,0.1915822197503532,14
United_Kingdom,10,8,40,8.0,0,0.0,1,0,F,False,False,False,True,25,3204,0.268503290479686,0.1007661106366036,8
United_States,10,8,5,4.0,0,0.0,1,0,F,False,False,False,True,63,3202,0.1,0.1,2
Italy,10,8,6,26.0,0,0.0,5,1,F,False,False,False,True,24,2855,0.3,0.1,75
France,14,8,20,37.0,0,0.0,2,0,F,True,True,False,True,531,3204,0.4771771001873562,0.36573680739758346,15
Italy,10,9,14,27.0,0,0.0,31,1,F,True,False,True,True,342,2856,0.1,0.3,69
Germany,11,8,4,1.0,1,0.0,0,1,M,True,False,True,True,525,3197,0.24802051865779906,0.7951975033981367,21
Germany,10,8,4,1.0,0,0.0,9,0,M,False,False,False,True,14,2858,0.2,0.2,35
Spain,11,8,1,12.0,0,0.0,3,0,F,True,False,True,True,622,2857,0.3,1.731108259347211,5
France,10,8,4,44.0,0,0.0,0,0,F,True,True,False,True,443,3203,0.3162199483177388,0.5618824144898621,16
United_States,10,8,8,4.0,0,0.0,14,0,M,False,False,False,True,93,3198,0.3246341654736771,0.2942727032707972,1
United_States,16,10,50,5.0,0,0.0,237,4,M,True,False,True,True,26,3205,0.2,0.8965296355186179,11
Italy,11,11,23,34.0,0,0.0,5,0,F,True,False,True,False,18,3201,0.3,0.1,44
United_Kingdom,10,8,65,6.0,0,0.0,12,1,M,True,False,True,True,147,3196,106.75890726564664,1.1951879882381615,21
France,10,11,1,39.0,0,0.0,4,0,F,False,False,False,True,49,3202,0.1,0.05979520179418382,13
Germany,15,9,14,1.0,0,0.0,8,2,F,False,False,False,False,32,3201,0.3,0.004388147098711133,35
Germany,10,8,3,1.0,0,0.0,0,0,M,True,False,True,True,638,3195,0.1,0.3,36
France,10,8,0,42.0,0,0.0,30,0,F,False,False,False,True,664,3199,0.4217280601140529,0.09165373569544666,13
Spain,10,9,3,17.0,0,0.0,0,1,F,False,False,False,True,93,2858,0.1,0.3,2
Italy,11,8,51,26.0,0,0.0,1,5,F,True,True,False,True,90,3202,0.3447978979426241,0.191351832451968,84
Germany,16,8,382,1.0,0,0.0,3,2,F,True,False,True,True,11,3198,0.2,0.6769440933941996,36
France,10,8,8,40.0,0,0.0,1,1,F,True,False,True,True,82,2854,0.2,0.1,16
United_States,10,8,3,4.0,0,0.0,0,0,M,True,False,True,True,700,3197,0.03805919041060417,1.1527318701899094,0
Italy,10,8,6,26.0,0,0.0,22,0,M,False,False,False,True,184,3203,0.3,0.3286164538416699,60
United_States,17,9,24,4.0,0,0.0,5,3,F,True,True,False,True,14,2858,0.019763415544173074,0.40263838804959823,24
United_Kingdom,10,8,88,6.0,0,0.0,54,5,F,False,False,False,True,38,3197,0.347906979099438,0.15984893999545846,20
United_States,10,8,3,4.0,0,0.0,2,0,F,False,False,False,True,12,3202,0.3,1.2915288605546555,10
Germany,10,8,4,1.0,0,0.0,0,0,F,False,False,False,True,700,3196,0.3,0.2,30
United_Kingdom,21,37,4,10.0,8,87.0,0,0,F,True,False,True,True,11,3202,87.28063082907336,7.817261619376753,21
Spain,58,9,66,15.0,65,90.0,1,0,F,True,False,True,True,11,3195,90.26802295485348,64.65008832477193,5
Italy,10,8,4,26.0,0,0.0,19,1,F,True,False,True,True,30,2856,0.3,0.1,83
United_States,10,8,18,4.0,0,0.0,0,0,M,True,False,True,True,66,3200,0.3,0.3,24
United_Kingdom,10,8,6,5.0,0,0.0,3,0,M,True,False,True,True,542,3195,0.12011257677641198,1.3677021981718187,32
Spain,14,9,13,11.0,0,0.0,4,3,F,True,False,True,True,404,2857,0.12407038939052854,0.4669327444823757,2
France,11,8,4,40.0,2,0.0,2,0,M,False,False,False,True,13,2858,0.2,2.3407513257233696,13
United_Kingdom,10,8,8,7.0,0,0.0,0,1,F,True,False,True,True,82,3200,0.2,0.4314002342327714,28
Italy,21,12,10,32.0,2,0.0,1,0,F,True,False,True,True,284,3199,0.5045337360056685,1.7386103438222698,59
Italy,10,8,111,33.0,0,0.0,0,1,F,True,False,True,True,20,2854,0.4015514088780487,0.1,84
United_States,10,9,3,5.0,0,0.0,0,1,F,True,False,True,True,577,3198,0.8222861071024701,0.1,21
United_Kingdom,18,9,32,9.0,1,0.0,465,2,F,True,False,True,True,17,2857,0.6739129865825585,0.7973794453925541,19
United_States,11,8,0,4.0,0,0.0,6,0,F,False,False,False,True,418,2857,0.37737038504207177,0.2,10
Germany,10,8,5,2.0,0,0.0,0,0,M,True,False,True,True,701,3199,0.2,0.2,23
United_States,10,8,0,4.0,0,0.0,3,2,M,True,True,False,True,364,3195,0.2,0.1,22
United_States,10,8,13,3.0,0,0.0,0,0,M,True,False,True,True,341,3200,0.058033738241927736,0.1,12
France,11,8,3,34.0,0,0.0,2,1,F,True,False,True,True,281,2855,0.2,1.165236641196924,17
Italy,10,8,3,28.0,0,0.0,0,0,M,True,False,True,True,17,2855,0.3,0.2,81
France,10,8,10,43.0,0,0.0,0,0,M,True,False,True,True,520,3204,0.1,0.5163467954192349,11
Italy,179,50,778,25.0,34,64.0,2,0,F,True,False,True,False,11,3202,64.78242666597181,33.750440412058055,53
United_Kingdom,11,8,16,6.0,0,0.0,2,1,M,True,False,True,False,41,3199,0.3792346621722152,0.22221410603082248,11
United_Kingdom,10,8,55,10.0,0,0.0,8,0,F,False,False,False,True,260,3198,0.2,0.2,9
Germany,12,8,0,2.0,0,0.0,0,7,F,False,False,False,True,21,2855,0.2,0.004007976095852446,38
United_States,11,8,13,4.0,0,0.0,6,0,M,True,False,True,True,42,3200,0.4183007083600028,0.4764636036850642,1
United_Kingdom,10,8,0,8.0,0,0.0,7,0,M,False,False,False,True,608,3198,0.691395610632633,0.2,6
United_States,10,8,1,3.0,0,0.0,31,0,M,False,False,False,True,31,3200,0.33315210438577597,0.1670368278292551,20
United_Kingdom,11,9,5,5.0,0,0.0,0,1,F,True,False,True,True,245,2858,0.1,0.6982907998426935,23
France,19,11,20,39.0,0,0.0,1,0,F,False,False,False,True,706,3202,0.04959020035159599,0.7458568588896727,16
France,10,8,10,39.0,0,0.0,0,0,F,True,True,False,True,654,2853,0.3,0.1,15
United_Kingdom,10,8,184,11.0,0,0.0,0,0,F,True,False,True,True,218,3195,0.8831224520244323,0.1,13
Spain,10,8,4,18.0,0,0.0,0,0,F,True,False,True,True,532,3201,0.14780241611022255,0.2,2
Italy,10,9,1,26.0,0,0.0,7,0,F,True,True,False,True,567,3199,0.8577814275446187,0.1,80
United_States,15,9,13,4.0,0,0.0,0,2,M,True,True,False,True,150,3196,0.6414811267781522,0.2302436474605565,1
France,11,8,3,44.0,0,0.0,0,0,M,True,False,True,True,532,3198,0.3452303727024933,0.2,16
France,10,9,21,40.0,0,0.0,57,3,M,False,False,False,True,175,2852,0.2,0.005692037740899989,16
United_Kingdom,11,10,10,8.0,0,0.0,2,0,M,True,False,True,True,12,2855,0.2,0.2,25
United_Kingdom,10,8,2,8.0,0,0.0,37,0,F,False,False,False,True,581,3204,0.4028431250451667,0.1,19
United_States,10,9,25,5.0,0,0.0,1,10,F,True,True,False,True,13,3196,0.1,0.3,17
France,10,8,187,44.0,0,0.0,0,0,F,True,False,True,True,517,2854,0.43521559562645934,0.1,13
United_Kingdom,12,8,1,8.0,9,100.0,0,0,M,True,False,True,False,11,2857,99.7,8.655709432950081,29
France,10,8,6,38.0,0,0.0,20,0,M,True,True,False,True,649,2852,0.5750343316381898,0.3,11
United_States,13,8,54,4.0,0,0.0,6,0,M,True,False,True,False,580,2858,0.11351755879511514,0.3,13
United_Kingdom,11,8,0,5.0,0,0.0,6,0,M,False,False,False,True,513,3202,0.2,0.3,26
United_Kingdom,10,8,4,5.0,0,0.0,0,0,F,False,False,False,True,18,3204,0.1,0.7412076580870619,29
United_States,10,7,5,4.0,0,0.0,0,0,M,True,False,True,True,60,2858,0.763352335692616,0.4784131568475093,12
Germany,10,8,6,1.0,0,0.0,0,0,F,False,False,False,True,685,3202,0.22570067694984264,0.10656148353291063,42
Italy,19,8,2,28.0,0,0.0,0,0,F,True,True,False,False,637,3196,0.1102880796274883,0.3,79
France,10,8,14,39.0,0,0.0,1,0,F,True,False,True,False,26,3200,0.2,0.2,14
United_States,10,8,15,4.0,0,0.0,0,0,F,True,False,True,True,189,2854,0.3,0.7101243153625647,18
France,13,8,0,40.0,7,85.0,0,0,F,False,False,False,True,72,2858,103.61739388476009,6.881057398752542,10
United_Kingdom,10,8,8,8.0,0,0.0,0,0,F,True,False,True,True,48,3204,0.18547035340336326,0.24684312094324096,21
France,12,9,171,40.0,0,0.0,92,0,F,True,True,False,True,544,3205,0.1,0.2,15
United_States,49,16,31,4.0,11,90.0,3,5,F,True,False,True,False,21,3203,90.29550852250604,11.418456047104687,34
France,10,8,3,39.0,0,0.0,0,0,M,True,False,True,True,644,3203,-6.0,0.0944749000140854,13
United_Kingdom,10,8,3,12.0,0,0.0,0,0,F,False,False,False,True,696,2857,0.1,0.1,7
Spain,10,8,4,13.0,0,0.0,0,0,M,True,False,True,True,558,3203,0.2694764059827001,0.3,3
Spain,10,8,0,14.0,0,0.0,18,0,M,True,False,True,True,551,2857,0.3,1.3533488442360846,99
United_States,10,8,7,4.0,0,0.0,0,0,F,True,False,True,True,386,2854,0.1,0.02951309378252682,12
United_States,10,8,5,5.0,0,0.0,1,0,F,False,False,False,True,400,3197,0.2,0.3,21
Spain,12,8,1,15.0,0,0.0,5,16,F,False,False,False,True,15,3196,0.06442037712822611,0.3,2
Germany,11,8,21,1.0,0,0.0,12,3,F,True,False,True,True,468,2855,0.3,0.95682375006082,34
United_Kingdom,10,9,12,5.0,0,0.0,0,0,F,True,False,True,True,704,3201,0.03004342595996119,0.3,29
United_Kingdom,10,8,0,8.0,0,0.0,3,0,F,False,False,False,True,678,2854,0.2,0.2,20
Italy,10,9,69,29.0,0,0.0,2,0,F,True,False,True,True,16,3195,0.3268498906415728,0.8492534755266969,66
Italy,10,8,3,26.0,0,0.0,0,0,F,True,False,True,True,667,3196,0.25580118575378363,0.1,64
France,37,8,2,34.0,7,0.0,0,0,F,True,False,True,False,382,3205,0.2770061461784962,7.3329827652208674,11
Germany,10,8,59,1.0,0,0.0,10,1,F,False,False,False,True,15,3200,0.3,0.1,29
France,10,8,0,44.0,0,0.0,6,0,M,True,True,False,True,334,2857,0.5623348005781623,0.3,15
United_States,10,8,4,5.0,0,0.0,0,0,M,True,True,False,True,707,3204,1.8344999511873,1.5402676640927222,18
United_States,10,8,12,5.0,0,0.0,1,0,M,False,False,False,True,135,3205,1.0479691086185254,0.04750432882808518,27
France,16,19,38,40.0,3,100.0,1,0,M,True,False,True,False,59,2856,-5.057179432987668,3.792199336541852,12
United_States,10,8,8,4.0,0,0.0,3,0,M,True,False,True,True,501,2858,0.2,0.3,12
Germany,10,2,32,2.0,1,0.0,11,0,F,True,False,True,False,25,3196,0.1,1.0262856746968454,32
Italy,11,8,0,27.0,18,84.0,0,0,M,False,False,False,True,29,3205,84.26916896691044,17.568660385751677,75
United_States,10,8,8,5.0,0,0.0,0,0,F,True,False,True,True,345,3196,0.37008433701260496,0.2,6
France,10,8,6,36.0,0,0.0,0,0,F,True,False,True,True,690,2854,0.2,0.0996728962183404,12
United_States,11,8,20,4.0,0,0.0,0,2,F,True,False,True,True,27,2856,0.3,0.382272310189064,6
Italy,10,8,3,27.0,0,0.0,0,0,F,True,False,True,True,69,2854,0.1,0.3,36
France,10,8,4,37.0,0,0.0,0,0,M,True,True,False,True,197,3196,0.424516095887136,0.14857534188533386,10
Italy,10,8,8,27.0,0,0.0,3,0,F,True,False,True,True,23,3205,0.2,0.1,60
United_Kingdom,13,12,4,6.0,0,0.0,0,21,M,True,False,True,True,76,2853,0.3,0.3902256523458753,26
France,10,8,0,35.0,0,0.0,4,0,M,False,False,False,True,706,3204,0.7193610088229277,0.38461047973281215,14
Germany,12,8,2,1.0,0,0.0,8,0,F,False,False,False,True,199,3202,1.0072962871724218,0.3,25
United_Kingdom,10,8,0,9.0,0,0.0,3,0,F,False,False,False,True,692,2853,0.2,0.3,17
United_States,17,16,23,4.0,0,0.0,5,3,F,True,False,True,True,128,3196,0.1,0.2,7
France,10,8,0,39.0,0,0.0,6,0,M,False,False,False,True,580,3205,0.2,0.1,9
Italy,11,9,35,27.0,0,0.0,0,0,F,True,True,True,True,447,3205,0.6866629521943006,0.41970793963736464,68
United_States,23,19,56,4.0,0,0.0,69,2,F,True,False,True,True,154,2859,0.4285432151594873,0.20470796578642275,16
Germany,11,8,5,1.0,0,0.0,0,0,F,True,True,False,True,706,3202,0.3,0.990253487467801,23
Italy,10,8,48,25.0,0,0.0,1,0,M,True,False,True,True,634,3205,0.6100482282119174,0.03801031772753144,64
France,10,8,1,39.0,0,0.0,7,0,F,False,False,False,True,428,2859,-7.792888410150982,1.1559232855801298,12
United_Kingdom,10,9,3,6.0,1,0.0,0,0,F,False,False,False,True,293,3196,0.3,2.0308083350262933,17
France,10,8,0,33.0,0,0.0,7,0,F,False,False,False,True,699,3201,0.1104534754010631,0.3,12
United_States,12,8,71,5.0,0,0.0,0,6,M,True,True,False,False,92,2858,1.7954879694314525,0.7893375080281761,95
Spain,17,10,29,15.0,3,100.0,9,4,F,True,False,True,True,11,3196,99.626494067218,2.5889917869666794,3
France,10,8,5,41.0,0,0.0,0,0,M,False,False,False,True,107,3205,0.3326946051187422,0.8191312868610499,12
United_States,10,8,21,4.0,0,0.0,0,0,F,True,False,True,True,603,3198,-3.9415369377928613,0.2,25
United_Kingdom,11,8,9,7.0,0,0.0,0,0,M,False,False,False,True,119,2857,0.1856925261332549,0.6382920404324681,6
United_Kingdom,11,9,4,11.0,0,0.0,2,0,F,False,False,False,True,13,3201,0.16228503323281454,0.2835707690793921,18
Germany,12,8,3,1.0,0,0.0,0,0,M,True,False,True,True,11,2857,0.3,0.1,32
France,10,8,27,37.0,0,0.0,0,0,F,False,False,False,True,30,3199,0.2064412245669484,0.38994515665911417,13
United_Kingdom,11,15,10,4.0,0,0.0,5,4,F,False,False,False,True,27,2855,106.602846465614,0.032678545037914286,13
United_Kingdom,10,8,18,8.0,0,0.0,1,0,F,True,True,False,True,271,3204,0.1527177600902158,0.2,15
France,10,8,21,43.0,0,0.0,0,0,F,True,False,True,True,42,3202,0.5876092501217061,0.1,15
United_Kingdom,10,8,4,7.0,0,0.0,13,0,F,True,False,True,True,638,3203,0.2846342496661448,0.3,10
United_Kingdom,10,8,3,8.0,0,0.0,0,0,F,False,False,False,True,639,2859,0.18644011556802512,0.2,9
United_States,10,8,4,4.0,0,0.0,0,1,M,False,False,False,True,695,3196,0.1928781861636214,0.1,23
United_Kingdom,11,8,4,4.0,0,0.0,0,0,M,True,False,True,True,113,3200,0.3,0.2,4
France,15,8,36,35.0,4,50.0,2,0,F,True,False,True,False,101,2852,49.58271450403946,4.369629535663749,11
Italy,10,8,1,33.0,0,0.0,5,1,M,False,False,False,True,167,2856,0.03649583507119289,0.12495613978254975,85
Germany,16,12,142,1.0,1,0.0,34,23,F,True,True,False,True,13,2856,0.2,1.4652830059968025,20
Italy,14,8,0,29.0,4,100.0,0,0,M,False,False,False,True,11,2859,99.9,5.124594164264288,76
United_States,14,10,21,5.0,0,0.0,3,1,F,True,False,True,False,38,2853,0.5104924584991313,0.1,28
Italy,17,8,21,31.0,16,100.0,1,0,M,True,False,True,True,11,2854,99.7,16.162985179742474,75
Italy,10,8,0,29.0,0,0.0,9,1,M,True,False,True,True,690,2854,0.6784985890729235,0.4790943527250092,85
Italy,10,8,14,34.0,0,0.0,14,0,M,True,True,False,True,11,3202,0.1,0.2,66
France,11,8,3,34.0,3,100.0,0,0,F,False,False,False,True,14,3200,99.8,3.329874774419314,15
United_States,11,8,271,5.0,0,0.0,2,3,M,True,False,True,True,13,2856,102.89433775799351,0.3,11
Italy,11,9,12,35.0,0,0.0,1,1,M,False,False,False,True,41,3199,0.2,0.3,84
Italy,12,8,82,29.0,0,0.0,80,0,F,False,False,False,True,692,2854,0.3,0.34948728422795056,59
France,10,8,3,34.0,0,0.0,0,0,F,True,False,True,True,394,2854,0.3,0.1,13
United_States,10,8,1,5.0,0,0.0,12,0,F,False,False,False,True,705,3201,0.11894734787520872,0.2585407099596664,16
France,10,8,0,43.0,0,0.0,13,1,M,False,False,False,True,386,3200,0.3630313146984844,0.8262408708403768,14
United_States,10,8,4,5.0,0,0.0,3,0,F,False,False,False,True,682,2858,0.3,0.2,5
France,13,9,1,38.0,2,100.0,0,0,M,True,True,False,True,218,2857,99.9,1.9977473336580427,13
United_States,10,8,25,4.0,0,0.0,2,0,F,True,False,True,True,505,2854,0.025635724890088352,0.1,15
Germany,10,8,5,1.0,1,0.0,0,4,F,False,False,False,True,48,2854,0.5368243984465526,1.2403784525673978,25
Italy,12,8,1,24.0,0,0.0,4,3,F,True,False,True,True,583,2854,0.2,0.1,74
United_Kingdom,11,8,0,5.0,0,0.0,1,3,M,False,False,False,True,342,3201,0.3,0.1,10
Italy,24,20,23,27.0,0,0.0,255,7,M,False,False,False,True,101,3203,0.3792852905829061,0.1,71
Italy,10,8,0,27.0,0,0.0,3,0,M,False,False,False,True,704,3200,0.2,0.3,65
United_States,10,9,3,4.0,0,0.0,0,0,M,False,False,False,True,424,3197,0.1685669691029152,0.3,27
United_States,109,8,0,5.0,87,98.0,0,0,F,False,False,False,True,68,2855,98.49262694813126,86.345592185437,34
United_States,10,8,5,4.0,0,0.0,1,0,F,False,False,False,True,120,3201,0.1,0.3624532954458874,32
United_States,10,8,24,4.0,0,0.0,0,0,M,True,False,True,True,670,3204,0.3,0.2,0
Italy,15,9,9,26.0,0,0.0,32,0,F,True,False,True,True,63,2859,0.3,0.052608289161714825,66
Spain,10,8,24,15.0,0,0.0,0,0,F,True,False,True,True,624,3201,0.1,1.2530191048449657,3
France,18,8,17,35.0,4,75.0,1,0,F,True,False,True,False,12,3202,75.51957874445513,4.0796549052993685,13
Italy,10,8,7,26.0,0,0.0,0,0,F,True,False,True,True,239,2856,0.7362940059683066,0.5490461217286396,69
Spain,23,10,263,14.0,23,86.0,5,1,M,True,False,True,False,15,2856,86.13827986977002,23.13535565049942,5
United_States,11,8,58,4.0,0,0.0,3,0,F,True,False,True,True,317,2858,0.1,0.2,9
