country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,anom_x,anom_y,login_data,likes
United_Kingdom,10,9,21,3.0,0,0.0,1,1,F,True,True,False,True,82,3204,0.1,0.2041906411026224,20,5.903369222338924
United_States,10,8,28,4.0,0,0.0,0,0,M,False,False,False,True,128,2859,0.4970237904839867,0.2,9,109.0
United_States,11,8,0,5.0,0,0.0,6,0,M,False,False,False,True,403,3198,0.3285270923246703,0.2302118773592993,26,74.77007561167535
United_States,12,8,10,4.0,0,0.0,31,3,F,False,False,False,True,39,3198,0.27929881779057153,0.1,8,39.2817890248363
United_States,10,8,0,4.0,0,0.0,5,0,F,True,False,True,True,707,3203,0.3,0.2,14,71.84983832519073
United_States,10,8,13,4.0,0,0.0,0,0,F,True,False,True,True,703,3200,0.1,0.6292643961678512,96,69.73781067954236
United_States,12,8,1,5.0,1,0.0,1,4,M,False,False,False,True,513,2855,0.012815848104018809,0.8472809701276149,25,74.51431801237979
United_Kingdom,20,14,12,9.0,12,58.0,3,1,F,True,False,True,True,11,2859,57.95256966065177,11.16945412757064,13,3.593105826182665
Italy,11,8,4,25.0,0,0.0,6,0,M,True,False,True,True,701,3205,0.2090448993422012,0.3,63,151.0
Italy,13,10,1,27.0,0,0.0,1,4,F,True,True,False,True,84,3196,0.2,0.4371720419417289,85,80.00401000154011
France,10,8,12,40.0,0,0.0,2,0,F,True,True,False,True,566,3205,0.527009439240136,0.2,17,94.71130369267026
United_States,12,8,3,5.0,1,0.0,0,1,F,False,False,False,True,561,3198,0.2,1.5502731323246899,3,78.24256294054226
Spain,92,0,115,14.0,73,90.0,4,0,M,True,True,False,False,11,3202,91.10652945839857,72.78811260553904,6,73.86232595757731
United_Kingdom,10,8,0,9.0,0,0.0,8,0,F,False,False,False,True,360,3201,0.1,0.3,10,12.001411099771639
Italy,11,8,18,29.0,0,0.0,2,0,F,True,False,True,True,681,2857,0.2,0.1,86,83.32611096756057
United_Kingdom,10,8,10,10.0,0,0.0,0,1,F,False,False,False,True,25,2854,0.1,0.25058653776332024,12,9.467151326565492
Italy,12,8,51,26.0,0,0.0,12,2,F,True,False,True,True,20,2859,0.3,0.5870859232578223,65,84.72092532747155
Spain,10,8,3,19.0,0,0.0,1,0,F,True,True,False,True,680,2858,0.1,0.3,4,80.46124441159769
France,10,8,56,37.0,0,0.0,0,0,F,True,False,True,True,14,2854,0.2,0.11355144561611995,12,70.69162826231933
France,10,8,3,36.0,0,0.0,0,0,F,False,False,False,True,698,2859,0.2439187145628252,0.1,15,117.85019911062427
United_States,32,8,5,4.0,2,100.0,2,0,M,False,False,False,False,205,2854,99.26405487440776,3.222024561454884,34,31.796966845400306
United_States,12,8,1,4.0,0,0.0,3,1,F,False,False,False,True,698,2859,0.22059178866401552,0.1,96,39.0
United_Kingdom,18,8,33,9.0,3,100.0,4,1,F,True,False,True,True,103,2857,99.70270114061591,3.3482566997043186,21,11.28041394266596
France,10,8,17,35.0,0,0.0,2,1,F,True,False,True,True,571,2859,0.2,0.6849929950178593,14,90.3202111667452
United_States,10,8,0,4.0,0,0.0,3,0,F,True,False,True,True,705,3202,0.3,1.3127112494739652,20,62.231054812810065
Italy,10,10,25,26.0,0,0.0,4,1,F,True,False,True,True,17,3202,0.3,1.318422035678,61,70.5728794030924
United_Kingdom,19,8,0,8.0,10,90.0,0,0,F,True,False,True,True,13,3198,90.84526953296127,10.970143737409835,43,14.048326094834215
United_States,14,8,30,5.0,0,0.0,0,0,F,True,False,True,True,240,2855,0.192426458611394,0.8064907856336816,16,37.883476267684365
France,21,15,44,38.0,0,0.0,12,2,F,True,False,True,True,203,3198,0.1,0.06914655521407675,11,174.94494377950488
France,10,8,6,36.0,0,0.0,0,0,M,True,False,True,True,703,3205,0.5174140014364634,0.2332520530779481,16,162.9027330280207
United_Kingdom,10,8,1,6.0,0,0.0,3,0,M,False,False,False,True,92,3205,0.25848703870175377,0.5748811439642889,23,14.982962118697454
Italy,10,8,4,36.0,0,0.0,0,0,F,True,False,True,True,538,3200,0.8058801112171886,0.3,64,70.32717998729876
Italy,11,8,0,27.0,0,0.0,4,0,M,False,False,False,True,705,3201,0.3,0.1,68,67.31260533709569
United_Kingdom,22,21,480,6.0,5,83.0,7,19,M,True,False,True,True,11,2855,83.30886008518036,5.21557697814018,17,3.8662939830686307
United_Kingdom,10,8,4,8.0,0,0.0,0,0,F,True,False,True,True,176,2859,0.3,0.0933083011627891,11,3.5254433184460137
Italy,12,8,1,32.0,3,66.0,0,0,F,True,False,True,True,386,3205,65.65610803644256,3.1554548253471237,80,63.823749253172124
United_Kingdom,15,8,0,11.0,8,100.0,0,0,F,True,False,True,True,28,3205,99.75651020343054,8.767515718716128,15,9.525588774718916
France,10,8,3,38.0,0,0.0,1,0,M,False,False,False,True,14,3199,0.1,0.1,14,103.43274441460129
Spain,10,8,7,11.0,0,0.0,1,0,M,True,False,True,True,185,3199,0.2,0.1,3,126.0
United_Kingdom,10,8,0,5.0,0,0.0,22,2,F,False,False,False,True,698,2859,0.1,0.3,15,11.874472515360754
United_States,10,8,14,5.0,0,0.0,1,0,F,True,False,True,True,366,3196,0.3,0.21027107057502428,14,73.86311256183988
Italy,10,8,1,25.0,0,0.0,3,0,F,False,False,False,True,419,3197,0.3,0.8691305262491907,39,80.34517722989045
France,30,8,10,37.0,16,100.0,1,0,F,True,False,True,True,12,3195,99.89344792007091,16.468912953752724,12,101.3295441021994
Germany,10,9,47,1.0,0,0.0,58,2,M,True,False,True,True,16,3203,0.04727070518777085,0.3,30,23.343115754700097
Italy,10,8,13,31.0,0,0.0,1,0,M,True,False,True,True,36,3200,0.1,0.2,18,53.07661017074453
Italy,18,8,1,27.0,2,100.0,6,1,F,True,False,True,True,137,2859,99.8,2.4456220629656973,54,79.80043066983002
Spain,10,8,5,19.0,0,0.0,0,0,F,False,False,False,True,13,3202,0.3,0.13326075900919007,1,56.46360156732514
United_Kingdom,13,8,3,7.0,1,0.0,0,0,M,True,True,True,True,100,2856,0.2155345194272667,0.1,21,18.525812600644464
United_Kingdom,10,8,5,7.0,0,0.0,0,0,M,True,False,True,True,425,2859,109.89947872308737,1.005822511022737,14,7.239835306454588
United_Kingdom,10,8,2,6.0,0,0.0,12,48,F,False,False,False,True,23,2858,0.1,0.016877423280479066,32,4.407501434567863
Italy,11,9,334,34.0,2,0.0,1,4,M,True,True,False,False,34,3203,0.7648093112434856,2.091659969297093,49,77.43470783308061
France,10,8,0,39.0,0,0.0,3,0,F,False,False,False,True,695,2856,0.2,0.3,14,144.46467546956427
France,10,8,1,39.0,0,0.0,72,0,F,False,False,False,True,21,3195,0.2,0.4056704774794388,15,127.71165667011297
United_Kingdom,12,9,8,8.0,0,0.0,0,0,F,True,False,True,True,652,2854,0.3,0.2251830409728591,21,41.0
United_Kingdom,10,9,85,8.0,0,0.0,3,4,F,False,False,False,True,21,2856,0.1,0.6282829108433665,9,3.5078655449988805
United_States,16,10,29,4.0,0,0.0,18,0,F,True,False,True,True,24,3200,0.6878424235189133,0.21129544954635146,9,157.0
United_States,11,9,5,4.0,0,0.0,0,0,F,True,False,True,True,522,2857,0.3,0.1,1,62.01638664798774
United_States,10,8,16,5.0,0,0.0,10,0,F,True,False,True,True,436,3197,0.3,0.1,20,63.663686659795104
United_Kingdom,11,8,0,8.0,0,0.0,0,3,M,True,True,False,True,656,2855,0.9364065205678828,0.3,20,13.644642605096553
United_Kingdom,10,8,18,8.0,0,0.0,0,0,F,True,False,True,True,44,2856,0.3,0.3408627212801338,1,91.0
France,10,8,10,40.0,0,0.0,0,0,M,False,False,False,True,12,2854,0.3,0.3,14,95.85352318520441
Italy,10,8,3,28.0,0,0.0,0,1,M,True,False,True,True,11,3197,0.2,0.1,80,74.38416081012707
Italy,10,9,0,26.0,0,0.0,0,0,F,False,False,False,True,12,2855,0.5521841451952179,0.21123066398179985,39,67.01637615880345
Germany,10,9,0,1.0,0,0.0,71,0,F,True,False,True,True,304,3205,1.127431231351132,1.2798855212141218,26,27.96013932006441
France,24,5,40,44.0,15,82.0,0,0,M,True,False,True,False,11,2855,82.9270626864391,14.808234409541376,11,86.546488451735
United_States,10,8,13,4.0,0,0.0,0,1,F,True,False,True,True,104,3195,0.1,0.3,9,117.0
United_States,10,8,3,4.0,0,0.0,0,0,F,True,False,True,True,686,3199,0.5786595514518427,0.6349401034695055,9,128.0
Spain,14,8,0,12.0,4,60.0,0,0,F,True,False,True,True,12,3202,59.57687470851511,3.5664194565665976,5,60.23655841969984
France,10,9,3,36.0,0,0.0,6,0,M,False,False,False,False,19,3197,0.08864849727174623,0.1,15,104.7153746298145
Italy,10,9,38,28.0,1,0.0,33,3,M,False,False,False,False,16,3203,0.1,0.5367039420241221,2,87.61827602919938
United_Kingdom,10,8,8,12.0,0,0.0,0,0,F,False,False,False,True,49,3200,0.1,0.3958912285097804,26,5.474779026884754
France,15,11,40,40.0,1,0.0,58,3,M,True,False,True,True,53,3197,0.1,1.869547128914548,13,111.8504664300162
United_States,10,8,1,4.0,0,0.0,6,0,M,False,False,False,True,700,3196,109.26276359011112,0.3,6,76.34290175774457
United_States,10,8,4,4.0,0,0.0,3,0,F,True,False,True,True,666,2854,0.5380292779711071,0.3737688013649198,29,65.88307869668262
United_Kingdom,11,8,1,3.0,0,0.0,6,5,M,True,True,False,True,13,3197,0.386244796586892,0.2,16,6.5251201895933955
France,10,9,2,37.0,0,0.0,10,0,F,True,False,True,True,177,3200,0.4006564826720623,0.2,11,127.10232953228504
Italy,10,8,17,31.0,0,0.0,0,1,M,False,False,False,False,11,3197,0.4900082906351232,0.7257463419773453,63,79.02373481229367
United_States,10,9,14,3.0,0,0.0,0,0,F,True,False,True,False,12,3202,0.24467738447132634,0.014434656936666634,11,46.72077058750001
France,12,10,1,36.0,0,0.0,1,5,F,False,False,False,True,92,2859,0.2957047460379333,0.1,16,126.31270503802313
United_States,17,10,21,4.0,0,0.0,0,2,M,True,False,True,True,297,3197,0.3,0.15527428875062738,15,69.74525734773695
United_States,10,8,0,4.0,0,0.0,10,0,M,False,False,False,True,696,2857,0.1,0.3,27,87.63393816115253
Germany,11,8,9,2.0,0,0.0,0,1,F,False,False,False,True,249,2858,0.09117806080666792,0.5628043362325558,39,19.56009379512448
France,12,8,0,35.0,0,0.0,1,9,M,False,False,False,True,63,3202,0.3,0.2755761588851205,15,98.82149904825616
United_States,10,8,47,5.0,0,0.0,12,0,F,True,True,False,True,503,3199,0.6744280595544258,0.1,8,79.62910591352946
Spain,34,9,13,12.0,0,0.0,0,0,M,True,True,False,False,646,3205,0.3,0.2,99,88.0
United_States,25,29,67,4.0,0,0.0,14,5,F,True,False,True,False,36,3199,0.1527196256285835,0.6182837184994954,10,130.0
United_Kingdom,11,8,4,8.0,0,0.0,174,14,M,False,False,False,True,82,2853,0.7777486434755272,0.1,24,139.0
Spain,10,8,0,13.0,0,0.0,14,0,M,True,True,False,True,668,3198,0.2,0.1,2,57.01843765612045
Spain,13,9,3,13.0,0,0.0,1,1,F,True,False,True,True,14,3201,0.25896642106892576,0.2,99,67.88278660259037
Germany,10,8,7,1.0,0,0.0,12,0,F,False,False,False,True,12,3200,0.10559601748983682,0.1,22,24.305597788797094
Germany,10,8,0,2.0,0,0.0,6,0,F,False,False,False,True,661,2858,0.12403840382384247,0.3,41,21.993731595085425
United_States,16,8,808,5.0,1,0.0,5,16,M,False,False,False,True,13,3203,0.016817995342313624,0.7997459000408228,7,66.78778784552496
France,10,8,4,35.0,0,0.0,0,0,F,True,False,True,True,255,3200,0.7055501697441919,0.11942260958142188,18,148.0
Spain,24,9,16,16.0,31,90.0,1,0,M,True,False,True,True,17,3200,90.08948066328699,30.709081733235635,2,89.4190636236619
Italy,10,8,0,28.0,0,0.0,14,0,F,False,False,False,True,325,3197,0.3929720534235547,0.2,61,55.54587127769216
United_Kingdom,10,8,5,11.0,0,0.0,0,0,F,False,False,False,True,535,3205,0.359943748121978,0.3,8,10.839830237429677
United_States,10,8,14,4.0,0,0.0,1,0,M,True,False,True,True,704,3203,0.5155802506146128,0.3,5,50.32899744235635
France,10,8,3,45.0,0,0.0,0,0,M,False,False,False,True,19,3198,0.4388869519526423,0.23634480964081125,13,139.5450203114215
Germany,10,8,10,2.0,0,0.0,0,0,M,True,False,True,True,39,3204,0.8807889121547562,0.3,39,25.35685369043971
France,12,10,1,37.0,2,100.0,1,0,F,False,False,False,True,72,2853,99.65997261516128,1.7469149850989312,13,142.74838871574804
United_States,10,8,4,5.0,0,0.0,0,0,F,True,False,True,True,691,2852,0.1,0.2,28,118.0
France,20,8,0,43.0,10,100.0,0,0,F,False,False,False,True,21,2856,99.7,11.03906962598531,12,110.29071510140936
France,60,9,3,38.0,106,98.0,0,0,F,True,False,True,True,11,2857,97.72261915375469,99.9,14,127.13995687404685
Spain,63,8,727,14.0,66,83.0,16,0,F,True,False,True,False,11,3195,82.85866477552129,66.50868795747088,99,75.69641965332156
Germany,14,8,28,1.0,0,0.0,53,1,M,False,False,False,True,39,3198,0.946146539498087,0.4967077012918391,39,28.978341308764335
Italy,10,8,1,26.0,0,0.0,7,1,F,True,False,True,True,319,3201,0.3,0.30978984866708165,45,71.73711014420283
Spain,21,8,26,17.0,0,0.0,8,0,M,True,False,True,False,58,3201,0.3,0.3,1,95.61279317981759
France,10,8,20,36.0,0,0.0,6,0,F,False,False,False,True,158,2854,0.11022176598953927,0.2,14,91.783399874504
France,55,8,9,37.0,30,93.0,1,0,M,True,True,False,False,131,2858,92.63590474940278,30.655753617625503,16,107.29738462119023
Italy,11,8,3,27.0,0,0.0,13,8,M,True,False,True,True,11,2857,0.014781915126745825,0.32240103664944625,84,94.7723692811857
United_Kingdom,10,8,2,5.0,0,0.0,5,0,F,True,True,False,True,626,2854,0.1,0.20073001246718086,18,8.50654616233341
France,11,8,13,38.0,0,0.0,0,1,M,True,False,True,True,154,2855,0.1,0.3,18,93.63008820282143
Spain,10,8,5,10.0,0,0.0,0,0,F,True,False,True,True,516,2852,0.3486792367463836,0.1,7,80.63077379491362
Italy,12,11,8,33.0,4,75.0,3,0,F,False,False,False,True,16,2857,75.01888157852228,4.456997861412852,84,90.73135433659556
Germany,17,10,85,1.0,0,0.0,0,0,F,True,False,True,False,141,3198,0.2,0.8323669691464671,47,23.47995643291612
Spain,118,37,237,16.0,35,91.0,2,1,M,True,False,True,False,11,2853,90.9631629828944,34.52552906634583,95,93.82364332894645
United_Kingdom,10,8,0,8.0,0,0.0,3,1,M,False,False,False,True,692,2858,0.2,0.1,12,13.602483519222924
France,11,8,0,34.0,0,0.0,0,5,F,False,False,False,True,70,3195,0.7410921686268006,0.2559025376737521,14,86.01471019720137
France,10,8,8,35.0,0,0.0,0,0,F,True,False,True,True,289,3199,0.3582047127728901,0.3,11,111.66570594996969
United_Kingdom,11,8,68,6.0,0,0.0,7,0,M,False,False,False,True,14,2855,0.052862068301325324,0.1425963498077512,17,4.741157676544275
Italy,10,8,42,30.0,0,0.0,1,0,F,True,False,True,True,19,3199,0.12519805519638014,0.3,48,97.9055071862127
France,10,8,10,35.0,0,0.0,0,0,M,True,False,True,True,681,2852,0.5377842497601747,0.3,14,78.95371043752013
United_States,10,8,3,4.0,0,0.0,0,0,M,False,False,False,True,261,3200,0.2,0.6456701592483288,12,92.84874774944954
United_States,10,8,8,4.0,0,0.0,0,0,F,True,False,True,True,657,2856,0.3,0.983647131030334,4,71.20681314069986
Spain,10,8,11,15.0,0,0.0,0,0,F,False,False,False,True,570,2858,0.1,0.4659994457965148,1,66.7508472676095
France,13,10,4,41.0,0,0.0,1,0,M,False,False,False,True,124,3203,0.391149292836622,0.6520800765526577,11,119.03990224424987
France,30,8,5,39.0,1,0.0,7,0,M,False,False,False,False,61,3201,0.0034157203978118994,1.858565158722924,14,96.12940975827435
Spain,10,8,3,15.0,0,0.0,0,0,M,False,False,False,True,706,3202,0.3,0.2,1,59.0
Italy,10,8,3,34.0,0,0.0,0,0,F,True,False,True,True,430,3198,0.3,0.7752298212609776,93,83.51377724868703
United_Kingdom,10,8,10,11.0,0,0.0,0,0,M,True,False,True,True,661,3197,0.16481408261098887,0.16492108555632784,0,7.612007146369873
Italy,10,8,26,31.0,0,0.0,0,1,F,False,False,False,True,11,3203,0.1,0.3266504615645641,81,89.25459020370292
United_States,19,12,196,5.0,3,100.0,69,58,M,True,False,True,True,12,3205,99.55179376813184,2.6165551314125586,5,123.0
United_Kingdom,10,9,31,8.0,0,0.0,2,0,F,True,False,True,True,653,2855,0.2430757102363985,1.2346917485951268,11,9.402280627928617
United_States,10,8,24,5.0,0,0.0,0,0,F,True,False,True,True,709,3205,0.03556515590193038,0.2,22,57.35530083598572
United_Kingdom,10,8,33,5.0,0,0.0,1,0,M,False,False,False,True,50,3205,-2.791345228200235,0.1,18,10.8952491354242
United_Kingdom,11,9,4,10.0,0,0.0,0,0,M,False,False,False,True,588,2857,0.003639646229313526,0.3,11,10.236596622548392
Germany,11,8,0,1.0,0,0.0,6,0,M,True,False,True,True,684,2857,0.2,0.3,26,19.15289740838522
France,28,2,61,42.0,11,100.0,225,1,F,False,False,False,False,24,3201,99.55470164639368,10.87503980187422,16,140.4958470132782
United_Kingdom,11,8,51,9.0,0,0.0,0,0,M,False,False,False,True,12,2859,0.5165796607531569,0.15167805372975615,27,4.830294271036539
United_States,10,8,10,5.0,0,0.0,13,0,F,False,False,False,True,224,3198,0.04716393014286043,0.3,6,77.46448469515622
France,13,8,2,38.0,2,100.0,0,0,F,False,False,False,True,377,2852,99.81796362977416,2.4426166490878405,15,125.02795063331152
France,10,9,10,44.0,0,0.0,1,1,F,False,False,False,True,26,2856,0.3,1.23970821096365,13,89.0
Italy,10,8,7,25.0,0,0.0,0,0,F,False,False,False,True,196,2853,0.2597351608720612,0.5453196143285189,66,92.93233023644584
Germany,12,8,0,1.0,0,0.0,0,0,F,False,False,False,True,20,3201,0.6368451022714341,0.7771500258297827,35,25.008509022808074
Italy,12,11,4,28.0,0,0.0,22,0,F,True,True,False,True,529,3200,0.04744336316675095,0.1,56,53.67247918204644
United_Kingdom,11,8,19,8.0,0,0.0,27,0,F,True,False,True,True,85,2859,0.2,0.2,8,4.131303466503424
United_States,10,8,0,4.0,0,0.0,3,0,F,True,False,True,True,560,2856,0.2,0.8725497222695147,33,159.0
France,10,8,0,36.0,0,0.0,3,0,F,False,False,False,True,708,3204,0.8337764780214999,0.1,16,99.8157184944184
Germany,10,8,13,1.0,0,0.0,0,0,M,True,False,True,True,492,3197,0.2,0.2,32,27.298139717522602
United_Kingdom,10,8,1,6.0,0,0.0,8,0,F,True,True,False,True,603,3203,0.1,0.1,11,10.929362897403331
Spain,12,8,0,11.0,1,0.0,0,0,M,True,False,True,False,11,2856,0.2,0.9581115030559834,1,76.08458927626523
Spain,10,8,5,15.0,0,0.0,0,1,F,False,False,False,True,30,3196,0.29056138128615233,0.1,1,74.19285511724397
France,11,9,25,41.0,0,0.0,0,4,M,False,False,False,False,65,2858,0.2,0.20281123709470966,17,99.76492085083449
Italy,10,8,3,24.0,0,0.0,6,0,M,False,False,False,True,693,2854,0.6547532182380035,0.4539456402499938,91,57.32928020162974
United_States,11,8,410,4.0,0,0.0,0,0,M,False,False,False,True,11,3205,0.5487347392352007,0.3,24,52.2087005550429
United_States,10,8,0,5.0,0,0.0,6,0,F,False,False,False,True,530,2852,0.1,0.4188577180779863,17,56.0
Germany,14,8,7,0.0,0,0.0,49,35,F,False,False,False,True,14,2857,-3.2846108477019897,0.3,33,26.909435635408187
United_Kingdom,16,11,8,4.0,0,0.0,0,0,F,False,False,False,True,460,2859,0.6209322367283606,0.2,23,11.741755481279515
United_Kingdom,11,8,0,9.0,4,0.0,0,0,F,True,False,True,False,683,2858,0.15538869625380572,3.7837837597105586,10,12.822037945013628
France,13,34,4,35.0,8,87.0,20,32,M,False,False,False,False,22,2857,87.67147030407793,8.176761850709948,14,101.91988210203192
United_Kingdom,10,8,27,8.0,0,0.0,11,0,F,False,False,False,True,353,2855,0.457642417529547,0.4347922180095463,10,6.016408766800721
Italy,14,8,17,27.0,0,0.0,1,0,M,True,True,True,True,336,3199,0.3227499375923769,0.06617503163932456,54,87.32807087789848
France,10,8,3,45.0,0,0.0,0,0,F,True,True,False,True,54,2854,1.214061893419066,0.07862842338017242,11,130.12642495890884
United_States,11,8,0,4.0,0,0.0,0,3,F,False,False,False,True,69,3201,0.1653392037213487,0.3,14,50.09294602144017
United_States,10,8,8,5.0,0,0.0,0,0,F,True,False,True,True,366,3197,0.3,0.1195011684899225,42,81.23751655064052
France,11,8,0,43.0,0,0.0,47,1,F,False,False,False,True,610,2857,0.5171715270400222,0.3,10,135.53773679036925
Spain,12,8,2,13.0,4,75.0,0,0,F,True,False,True,True,29,3197,74.61360176612148,3.517238031106752,3,71.77836820149639
United_States,10,8,10,4.0,0,0.0,0,1,M,False,False,False,True,493,2854,0.2,0.17101523137656569,36,53.54215058416371
Germany,10,8,22,2.0,0,0.0,15,7,M,False,False,False,True,11,3204,0.3,0.8999473665198099,29,23.963369565523646
Spain,10,8,0,15.0,0,0.0,10,0,F,False,False,False,True,691,2852,0.3794497113348422,0.2306447803959479,2,47.22527470546116
France,10,8,10,38.0,0,0.0,0,0,F,True,False,True,True,385,3199,0.1,0.2,13,131.4451345536953
Germany,12,10,6,1.0,0,0.0,1,0,F,True,False,True,True,432,2855,0.028504915505268208,0.1,36,24.809896212926954
Germany,23,21,85,2.0,3,25.0,4,2,F,True,False,True,False,324,2854,25.14180347627072,2.2670997241094466,28,24.17483727045799
United_States,10,13,15,4.0,0,0.0,1,1,M,False,False,False,False,196,2859,0.3,0.4497453239673684,29,51.43890408160857
United_Kingdom,10,8,0,8.0,0,0.0,4,0,F,False,False,False,True,349,3205,0.5879320002738041,0.1839763832279845,25,13.094372219344875
Germany,10,8,12,2.0,0,0.0,1,0,F,True,False,True,True,607,3198,0.1,0.2,30,27.961478262502393
United_Kingdom,11,8,0,5.0,0,0.0,6,0,F,False,False,False,True,698,2859,0.2729867747813193,0.2,4,97.0
United_States,10,8,6,4.0,0,0.0,0,0,M,False,False,False,True,252,3201,0.7030142692699582,0.3,6,55.92069752099548
France,11,8,11,37.0,1,0.0,0,0,F,True,False,True,True,34,3203,0.1,1.170750738506092,12,79.6162519973771
France,38,0,17,41.0,7,0.0,0,0,M,True,False,True,False,125,3204,0.3,7.168973894532392,13,129.93056951810905
United_States,10,8,11,5.0,0,0.0,1,0,M,True,True,False,True,617,2856,1.3033053105590375,0.3951000210796721,9,60.31313716529419
United_States,10,8,3,4.0,0,0.0,0,0,F,False,False,False,True,704,3200,0.675406440720415,0.006754796322764571,8,58.54765834672695
United_States,10,8,0,4.0,0,0.0,3,0,M,False,False,False,True,629,3205,0.3,0.1,17,73.03319915059373
